"Customweb_BNPMercanetCw::This option defines how many days the transaction remains open after authorization. A value of 0 means that the authorization is captured as soon as possible. We recommend you to define a cron job in your shop especially if the capture delay is greater than 0 in order to automatically update the transaction status. How this can be done is described in the latest version of the integration manual. Please check with BNP Paribas Mercanet which delay is possible and what implication a delay may have.","This option defines how many days the transaction remains open after authorization. A value of 0 means that the authorization is captured as soon as possible. We recommend you to define a cron job in your shop especially if the capture delay is greater than 0 in order to automatically update the transaction status. How this can be done is described in the latest version of the integration manual. Please check with BNP Paribas Mercanet which delay is possible and what implication a delay may have."
"Customweb_BNPMercanetCw::This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the BNP Paribas Mercanet account.","This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the BNP Paribas Mercanet account."
"Customweb_BNPMercanetCw::This setting can be used to activate resp. deactivate the 3D secure check. Please check with PayBox if you are allowed to deactivate the 3D secure check. This setting has only an effect when you use the payment page.","This setting can be used to activate/deactivate the 3D Secure check. Please check with PayBox if you are allowed to deactivate the 3D Secure check. This setting only has an effect if you use the payment page."
"Customweb_BNPMercanetCw::This status is set, when the payment was successfull and it is authorized.","This status is set when the payment was successful and it is authorised."
"Customweb_BNPMercanetCw::This transaction is already closed for further captures.","This transaction is already closed for further captures"
"Customweb_BNPMercanetCw::This transaction is already closed for further refunds.","This transaction has been closed for further refunds."
"Customweb_BNPMercanetCw::This transaction is not in a valid state to be captured","This transaction is not in a valid state to be captured."
"Customweb_BNPMercanetCw::This transaction no longer exists.","This transaction no longer exists."
"Customweb_BNPMercanetCw::Timeout for pending payments (min)","Time-out for pending payments (in min)."
"Customweb_BNPMercanetCw::Titel","Title"
"Customweb_BNPMercanetCw::Title","Title"
"Customweb_BNPMercanetCw::Title of the payment method","Name of the payment method"
"Customweb_BNPMercanetCw::Total","Total"
"Customweb_BNPMercanetCw::Total Shipping Charges","Total shipping charges"
"Customweb_BNPMercanetCw::Track order history","Track order history"
"Customweb_BNPMercanetCw::Transaction","Transaction"
"Customweb_BNPMercanetCw::Transaction Authorized","Transaction authorised"
"Customweb_BNPMercanetCw::Transaction Cancelled","Transaction cancelled"
"Customweb_BNPMercanetCw::Transaction Captured","Transaction captured"
"Customweb_BNPMercanetCw::Transaction History","Transaction History"
"Customweb_BNPMercanetCw::Transaction Id","Transaction ID"
"Customweb_BNPMercanetCw::Transaction Paid","Transaction paid"
"Customweb_BNPMercanetCw::Transaction Reference Prefix","Transaction Reference Prefix"
"Customweb_BNPMercanetCw::Transaction Uncertain","Transaction uncertain"
"Customweb_BNPMercanetCw::Transaction Updates","Transaction Updates"
"Customweb_BNPMercanetCw::Transaction cancelled successfully","Transaction cancelled successfully"
"Customweb_BNPMercanetCw::Transaction captured successfully","Transaction captured successfully"
"Customweb_BNPMercanetCw::Transaction history","Transaction History"
"Customweb_BNPMercanetCw::Transaction was authorized over the deferred authorization mechanism.","Transaction was authorized over the deferred authorization mechanism."
"Customweb_BNPMercanetCw::Transactions","Transactions"
"Customweb_BNPMercanetCw::Unable to decode the server response.","Unable to decode the server response."
"Customweb_BNPMercanetCw::Unable to save the invoice.","Unable to save the invoice."
"Customweb_BNPMercanetCw::Uncertain Status","Uncertain status"
"Customweb_BNPMercanetCw::Uncertain transactions","Uncertain transactions"
"Customweb_BNPMercanetCw::Update","Update"
"Customweb_BNPMercanetCw::Update Qty's","Adjust Quantity"
"Customweb_BNPMercanetCw::Update interval for payments","Update interval for payments"
"Customweb_BNPMercanetCw::Use Base Currency","Use Base Currency"
"Customweb_BNPMercanetCw::Use Default","Use Default"
"Customweb_BNPMercanetCw::Use base currency","Use base currency"
"Customweb_BNPMercanetCw::V PAY","V PAY"
"Customweb_BNPMercanetCw::VISA","VISA"
"Customweb_BNPMercanetCw::VISA Electron","VISA Electron"
"Customweb_BNPMercanetCw::Validation","Validation"
"Customweb_BNPMercanetCw::Validation Time","Validation Time"
"Customweb_BNPMercanetCw::Velocity Card","Velocity Card"
"Customweb_BNPMercanetCw::Velocity Customer Id","Velocity Customer Id"
"Customweb_BNPMercanetCw::Velocity IP","Velocity IP"
"Customweb_BNPMercanetCw::Version","Version"
"Customweb_BNPMercanetCw::View","View"
"Customweb_BNPMercanetCw::Visa Electron","VISA Electron"
"Customweb_BNPMercanetCw::Wait On Success Page","Wait On Success Page"
"Customweb_BNPMercanetCw::We cannot get the transaction instance.","We can not establish a transaction."
"Customweb_BNPMercanetCw::We experienced a problem with your sellxed payment extension. For more information, please visit the configuration page of the plugin.","We experienced a problem with your sellxed payment extension. For more information, please visit the configuration page of the BNP Paribas Mercanet plugin."
"Customweb_BNPMercanetCw::When the store is not available (network outage, server failure or any other outage), when the feedback of BNP Paribas Mercanet is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set.","When the store is not available (network outage, server failure or any other outage), when the feedback of BNP Paribas Mercanet is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set."
"Customweb_BNPMercanetCw::When using an external checkout, the customer can either be asked to chose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in magento.","When using an external checkout, the customer can either be asked to choose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in Magento."
"Customweb_BNPMercanetCw::White Card","White Card"
"Customweb_BNPMercanetCw::Year","Year"
"Customweb_BNPMercanetCw::Yes","Yes"
"Customweb_BNPMercanetCw::Yes, use images for the brand selection.","Yes, use images for the brand selection."
"Customweb_BNPMercanetCw::You can allow the customers to manage/delete their aliases in the their account.","You can allow the customers to manage/delete their aliases in their account."
"Customweb_BNPMercanetCw::You can decide on the order status new orders should have after they are processed successfully.","You can specify the order status for new orders that have been processed successfully."
"Customweb_BNPMercanetCw::You can decide on the order status new orders should have that have an uncertain authorization status.","You can specify the order status for new orders that have an uncertain authorisation status."
"Customweb_BNPMercanetCw::You can restrict the usable cards for this payment method by this setting. Only the selected one can be used by the customer.","You can restrict the usable cards for this payment method by this setting. Only the ones selected can be used by the customer."
"Customweb_BNPMercanetCw::You can specify the order status for new orders that have an uncertain authorisation status.","You can specify the order status for new orders that have an uncertain authorisation status."
"Customweb_BNPMercanetCw::You can specify the order status for orders that are captured either directly after the order or manually in the backend.","You can specify the order status for orders that are captured either directly after the order or manually in the back-end."
"Customweb_BNPMercanetCw::You can specify the order status for orders that are refused after being in a uncertain state.","You can specify the order status for orders that are refused after being in a uncertain state."
"Customweb_BNPMercanetCw::You can specify the order status for orders that are successful after being in a uncertain state.","You can specify the order status for orders that are successful after being in a uncertain state."
"Customweb_BNPMercanetCw::You can specify the order status when an order is cancelled.","You can specify the order status for cancelled orders."
"Customweb_BNPMercanetCw::You created the order.","You created the order."
"Customweb_BNPMercanetCw::You have an invalid distance selling contract.","You have an invalid distance selling contract."
"Customweb_BNPMercanetCw::You have no stored aliases.","You have no stored aliases."
"Customweb_BNPMercanetCw::You have to enter a card number.","You have to enter a card number."
"Customweb_BNPMercanetCw::You have to enter bank code of your bank.","Enter your bank's bank code."
"Customweb_BNPMercanetCw::You have to enter commercial number of you company.","Please enter the commercial number of your company."
"Customweb_BNPMercanetCw::You have to enter either the CVC code or the issue number of your card.","You have to enter either the CVC code or the issue number of your card."
"Customweb_BNPMercanetCw::You have to enter sales tax number of you company.","You have to enter sales tax number of you company."
"Customweb_BNPMercanetCw::You have to enter sales tax number of your company.","Please enter your company's sales tax number."
"Customweb_BNPMercanetCw::You have to enter the BIC.","You have to enter the BIC of your bank."
"Customweb_BNPMercanetCw::You have to enter the CVC code from your card.","Enter the CVC code from your card"
"Customweb_BNPMercanetCw::You have to enter the IBAN.","You have to enter your IBAN number."
"Customweb_BNPMercanetCw::You have to enter the account holder name on the card.","You have to enter the account holder name on the card."
"Customweb_BNPMercanetCw::You have to enter the account holder name.","You have to enter the account holder name."
"Customweb_BNPMercanetCw::You have to enter the card holder name on the card.","You have to enter the card holder name."
"Customweb_BNPMercanetCw::You have to enter the location of your bank.","Please enter the location of your bank."
"Customweb_BNPMercanetCw::You have to enter the name of the account owner.","Please enter the name of the account owner"
"Customweb_BNPMercanetCw::You have to enter the name of your bank.","You have to enter the name of your bank."
"Customweb_BNPMercanetCw::You have to enter your IBAN Number.","You have to enter your IBAN number."
"Customweb_BNPMercanetCw::You have to enter your bank account number.","Please enter here the International Bank Account Number (IBAN)."
"Customweb_BNPMercanetCw::You have to enter your social security number.","Please enter your social security number."
"Customweb_BNPMercanetCw::You may choose one of the cards you paid before on this site.","You may choose from one of the cards previously used on this site."
"Customweb_BNPMercanetCw::You may choose one of your stored payment details.","You may choose one of your stored payment details."
"Customweb_BNPMercanetCw::You will be redirect to the order confirmation page.","You will be redirected to the order confirmation page."
"Customweb_BNPMercanetCw::Your browser does not allow the execution of JavaScript. Please activate JavaScript in your browser and reload this page.","Your browser does not allow the execution of JavaScript. Please activate JavaScript in your browser and reload this page."
"Customweb_BNPMercanetCw::BNPMercanetCw Aliases","BNPMercanetCw Aliases"
"Customweb_BNPMercanetCw::____paymentMethodName____","____paymentMethodName____"
"Customweb_BNPMercanetCw::BNP Paribas Mercanet","BNP Paribas Mercanet"
"Customweb_BNPMercanetCw::BNP Paribas Mercanet Aliases","BNP Paribas Mercanet Aliases"
"Customweb_BNPMercanetCw::BNP Paribas Mercanet Error","BNP Paribas Mercanet Error"
"Customweb_BNPMercanetCw::BNP Paribas Mercanet Parameters","BNP Paribas Mercanet Parameters"
"Customweb_BNPMercanetCw::BNP Paribas Mercanet Refund Items","BNP Paribas Mercanet Refund Items"
"Customweb_BNPMercanetCw::BNP Paribas Mercanet Section","BNP Paribas Mercanet Section"
"Customweb_BNPMercanetCw::BNP Paribas Mercanet Transactions","BNP Paribas Mercanet Transactions"
"Customweb_BNPMercanetCw::BNP Paribas Mercanet: Alias Management","BNP Paribas Mercanet: Alias Management"
"Customweb_BNPMercanetCw::customweb ltd","customweb ltd"
"Customweb_BNPMercanetCw::no","No"
"Customweb_BNPMercanetCw::or","or"
"Customweb_BNPMercanetCw::yes","Yes"
